id_evento,id_reporte,fecha_evento,tipo_evento,responsable,observacion
EVT-00475-3,NEXO-147-00475,2026-03-23 08:53,Actualización de estado,operador.demo1,Evento sintético de seguimiento 3
EVT-00476-1,NEXO-147-00476,2025-10-30 21:24,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00476-2,NEXO-147-00476,2025-10-31 06:24,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 2
EVT-00476-3,NEXO-147-00476,2025-10-31 19:24,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 3
EVT-00477-1,NEXO-147-00477,2026-05-24 22:29,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00478-1,NEXO-147-00478,2025-10-29 17:29,Actualización de estado,operador.demo2,Evento sintético de seguimiento 1
EVT-00479-1,NEXO-147-00479,2026-03-23 11:33,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00480-1,NEXO-147-00480,2026-04-30 21:49,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00480-2,NEXO-147-00480,2026-05-01 03:49,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00481-1,NEXO-147-00481,2025-11-28 13:46,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00482-1,NEXO-147-00482,2026-03-12 08:40,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00483-1,NEXO-147-00483,2026-03-01 23:34,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00483-2,NEXO-147-00483,2026-03-02 10:34,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 2
EVT-00483-3,NEXO-147-00483,2026-03-02 23:34,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 3
EVT-00484-1,NEXO-147-00484,2026-03-20 20:51,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00485-1,NEXO-147-00485,2025-04-11 20:35,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00486-1,NEXO-147-00486,2025-06-17 20:58,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00486-2,NEXO-147-00486,2025-06-18 02:58,Registro inicial,director.demo,Evento sintético de seguimiento 2
EVT-00487-1,NEXO-147-00487,2026-03-06 03:39,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 1
EVT-00488-1,NEXO-147-00488,2025-12-16 21:15,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00489-1,NEXO-147-00489,2025-06-21 10:37,Análisis preliminar,director.demo,Evento sintético de seguimiento 1
EVT-00490-1,NEXO-147-00490,2026-04-10 22:31,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00491-1,NEXO-147-00491,2025-02-15 11:36,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00491-2,NEXO-147-00491,2025-02-15 14:36,Análisis preliminar,operador.demo1,Evento sintético de seguimiento 2
EVT-00492-1,NEXO-147-00492,2025-08-26 18:36,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00492-2,NEXO-147-00492,2025-08-27 00:36,Registro inicial,analista.demo2,Evento sintético de seguimiento 2
EVT-00493-1,NEXO-147-00493,2026-02-25 18:34,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00493-2,NEXO-147-00493,2026-02-25 22:34,Actualización de estado,operador.demo2,Evento sintético de seguimiento 2
EVT-00494-1,NEXO-147-00494,2026-05-04 08:50,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00494-2,NEXO-147-00494,2026-05-04 19:50,Registro inicial,operador.demo2,Evento sintético de seguimiento 2
EVT-00494-3,NEXO-147-00494,2026-05-04 12:50,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 3
EVT-00495-1,NEXO-147-00495,2025-01-16 07:48,Actualización de estado,analista.demo2,Evento sintético de seguimiento 1
EVT-00495-2,NEXO-147-00495,2025-01-16 16:48,Análisis preliminar,director.demo,Evento sintético de seguimiento 2
EVT-00495-3,NEXO-147-00495,2025-01-17 03:48,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 3
EVT-00496-1,NEXO-147-00496,2025-08-22 17:50,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00496-2,NEXO-147-00496,2025-08-22 19:50,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 2
EVT-00496-3,NEXO-147-00496,2025-08-23 03:50,Actualización de estado,analista.demo1,Evento sintético de seguimiento 3
EVT-00497-1,NEXO-147-00497,2026-04-18 17:29,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00497-2,NEXO-147-00497,2026-04-18 19:29,Actualización de estado,operador.demo2,Evento sintético de seguimiento 2
EVT-00497-3,NEXO-147-00497,2026-04-19 05:29,Llamada de verificación,director.demo,Evento sintético de seguimiento 3
EVT-00498-1,NEXO-147-00498,2025-08-15 14:40,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00498-2,NEXO-147-00498,2025-08-15 22:40,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00498-3,NEXO-147-00498,2025-08-16 08:40,Actualización de estado,operador.demo1,Evento sintético de seguimiento 3
EVT-00499-1,NEXO-147-00499,2026-05-15 20:59,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00500-1,NEXO-147-00500,2026-02-17 11:39,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00500-2,NEXO-147-00500,2026-02-17 16:39,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00500-3,NEXO-147-00500,2026-02-17 13:39,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 3
